interaction,Non-responder,Responder,diff,abs_diff,source,target,ligand,receptor
DC2|Memory B cells|PSEN1|NCSTN,0.8902834920844016,1.0,-0.1097165079155984,0.1097165079155984,DC2,Memory B cells,PSEN1,NCSTN
DC2|Memory B cells|PSEN1|NOTCH2,0.5474586111855163,0.7295617193640123,-0.18210310817849595,0.18210310817849595,DC2,Memory B cells,PSEN1,NOTCH2
DC2|Memory B cells|PTDSS1|JMJD6,0.8680448457004413,1.0,-0.13195515429955873,0.13195515429955873,DC2,Memory B cells,PTDSS1,JMJD6
DC2|Memory B cells|PTGS2|ALOX5,0.7859530406255644,0.7629645608254456,0.022988479800118755,0.022988479800118755,DC2,Memory B cells,PTGS2,ALOX5
DC2|Memory B cells|S100A8|CD69,0.7687439979582626,0.17942987544317088,0.5893141225150917,0.5893141225150917,DC2,Memory B cells,S100A8,CD69
DC2|Memory B cells|S100A8|ITGB2,1.0,0.5700838982022233,0.42991610179777673,0.42991610179777673,DC2,Memory B cells,S100A8,ITGB2
DC2|Memory B cells|S100A9|ITGB2,1.0,0.6631331205497073,0.3368668794502927,0.3368668794502927,DC2,Memory B cells,S100A9,ITGB2
DC2|Memory B cells|SELPLG|ITGB2,0.4087280226476721,0.8311021702132619,-0.42237414756558983,0.42237414756558983,DC2,Memory B cells,SELPLG,ITGB2
DC2|Memory B cells|SELPLG|SELL,0.049968727160339683,0.1703816039781865,-0.12041287681784682,0.12041287681784682,DC2,Memory B cells,SELPLG,SELL
DC2|Memory B cells|SEMA4D|CD72,1.0,1.0,0.0,0.0,DC2,Memory B cells,SEMA4D,CD72
DC2|Memory B cells|SIRPA|CD47,0.29966474731036613,0.5085868878233246,-0.2089221405129585,0.2089221405129585,DC2,Memory B cells,SIRPA,CD47
DC2|Memory B cells|SIRPB2|CD47,0.690050564591772,0.7063219893755669,-0.01627142478379484,0.01627142478379484,DC2,Memory B cells,SIRPB2,CD47
DC2|Memory B cells|ST6GAL1|CD22,0.6484598092990642,0.5573833565742865,0.09107645272477771,0.09107645272477771,DC2,Memory B cells,ST6GAL1,CD22
DC2|Memory B cells|TGFB1|CXCR4,0.47715756806304543,0.42991667931386324,0.0472408887491822,0.0472408887491822,DC2,Memory B cells,TGFB1,CXCR4
DC2|Memory B cells|TGFB1|ITGB1,1.0,0.10869104555774489,0.8913089544422551,0.8913089544422551,DC2,Memory B cells,TGFB1,ITGB1
DC2|Memory B cells|TGFB1|LPP,0.6809432865511981,0.19413279988195067,0.4868104866692474,0.4868104866692474,DC2,Memory B cells,TGFB1,LPP
DC2|Memory B cells|TGM2|ITGA4,0.5761642630553101,1.0,-0.4238357369446899,0.4238357369446899,DC2,Memory B cells,TGM2,ITGA4
DC2|Memory B cells|TGM2|ITGB1,0.9036920891475062,0.8068752587969318,0.09681683035057442,0.09681683035057442,DC2,Memory B cells,TGM2,ITGB1
DC2|Memory B cells|TIMP1|CD63,0.7435369246893185,0.5251782589209366,0.21835866576838192,0.21835866576838192,DC2,Memory B cells,TIMP1,CD63
DC2|Memory B cells|TIMP2|CD44,0.796595141971527,0.4201616489920683,0.3764334929794587,0.3764334929794587,DC2,Memory B cells,TIMP2,CD44
DC2|Memory B cells|TIMP2|ITGB1,0.44338594912093043,1.0,-0.5566140508790696,0.5566140508790696,DC2,Memory B cells,TIMP2,ITGB1
DC2|Memory B cells|TNFSF10|CCR6,1.0,0.8929217331749897,0.10707826682501032,0.10707826682501032,DC2,Memory B cells,TNFSF10,CCR6
DC2|Memory B cells|TNFSF13B|CD40,0.21085253844613155,0.5079977783258646,-0.297145239879733,0.297145239879733,DC2,Memory B cells,TNFSF13B,CD40
DC2|Memory B cells|TNFSF13B|HLA-DPB1,0.008224864975353054,0.0172116381864465,-0.008986773211093445,0.008986773211093445,DC2,Memory B cells,TNFSF13B,HLA-DPB1
DC2|Memory B cells|TNFSF13B|TFRC,0.6469276553230283,0.747267055673138,-0.10033940035010969,0.10033940035010969,DC2,Memory B cells,TNFSF13B,TFRC
DC2|Memory B cells|TNFSF13B|TNFRSF13B,0.7343349758800322,0.9186850930839301,-0.18435011720389793,0.18435011720389793,DC2,Memory B cells,TNFSF13B,TNFRSF13B
DC2|Memory B cells|TNFSF13|TNFRSF13B,0.7640762205273721,0.9709693662967885,-0.20689314576941642,0.20689314576941642,DC2,Memory B cells,TNFSF13,TNFRSF13B
DC2|Memory B cells|TNFSF13|TNFRSF14,0.5619092028783637,0.9135612028291564,-0.35165199995079277,0.35165199995079277,DC2,Memory B cells,TNFSF13,TNFRSF14
DC2|Memory B cells|TNFSF9|FCRL1,0.46157125859859727,0.8706977471441945,-0.4091264885455972,0.4091264885455972,DC2,Memory B cells,TNFSF9,FCRL1
DC2|Memory B cells|TNFSF9|HLA-DPA1,0.7138684586147246,0.22695739686769825,0.48691106174702636,0.48691106174702636,DC2,Memory B cells,TNFSF9,HLA-DPA1
DC2|Memory B cells|TNF|TNFRSF1B,1.0,1.0,0.0,0.0,DC2,Memory B cells,TNF,TNFRSF1B
DC2|Memory B cells|TXLNA|STX4,1.0,1.0,0.0,0.0,DC2,Memory B cells,TXLNA,STX4
DC2|Memory B cells|VCAN|CD44,0.2361079444659382,0.7767015559052257,-0.5405936114392875,0.5405936114392875,DC2,Memory B cells,VCAN,CD44
DC2|Memory B cells|VCAN|ITGA4,0.6404443054822679,1.0,-0.35955569451773206,0.35955569451773206,DC2,Memory B cells,VCAN,ITGA4
DC2|Memory B cells|VCAN|ITGB1,0.7781761254928986,1.0,-0.2218238745071014,0.2218238745071014,DC2,Memory B cells,VCAN,ITGB1
DC2|Memory B cells|VCAN|SELL,0.18523407269024436,0.6388207846399264,-0.45358671194968203,0.45358671194968203,DC2,Memory B cells,VCAN,SELL
DC2|Memory B cells|VEGFA|CD44,0.30191603638931175,0.3778222974482045,-0.07590626105889275,0.07590626105889275,DC2,Memory B cells,VEGFA,CD44
DC2|Memory B cells|VEGFA|ITGB1,0.9045481191874087,0.9456773791527464,-0.04112925996533767,0.04112925996533767,DC2,Memory B cells,VEGFA,ITGB1
DC2|Memory B cells|VIM|CD44,0.0008654854029126711,0.002310614633873132,-0.0014451292309604607,0.0014451292309604607,DC2,Memory B cells,VIM,CD44
DC2|Naive B cells|ADAM10|CD44,0.5183748819700333,0.7152269510448515,-0.19685206907481811,0.19685206907481811,DC2,Naive B cells,ADAM10,CD44
DC2|Naive B cells|ADAM10|NOTCH1,1.0,1.0,0.0,0.0,DC2,Naive B cells,ADAM10,NOTCH1
DC2|Naive B cells|ADAM10|NOTCH2,1.0,0.7348761082914306,0.2651238917085694,0.2651238917085694,DC2,Naive B cells,ADAM10,NOTCH2
DC2|Naive B cells|ADAM15|ITGB1,0.6634612736319395,1.0,-0.3365387263680605,0.3365387263680605,DC2,Naive B cells,ADAM15,ITGB1
DC2|Naive B cells|ADAM17|ITGB1,1.0,1.0,0.0,0.0,DC2,Naive B cells,ADAM17,ITGB1
DC2|Naive B cells|ADAM17|NOTCH1,1.0,1.0,0.0,0.0,DC2,Naive B cells,ADAM17,NOTCH1
DC2|Naive B cells|ADAM17|RHBDF2,0.6648755497276697,0.8469546457014381,-0.18207909597376837,0.18207909597376837,DC2,Naive B cells,ADAM17,RHBDF2
DC2|Naive B cells|ADAM28|ITGA4,0.6306517678749674,0.74224843473975,-0.11159666686478265,0.11159666686478265,DC2,Naive B cells,ADAM28,ITGA4
DC2|Naive B cells|ADAM9|ITGB1,1.0,0.582581244362122,0.417418755637878,0.417418755637878,DC2,Naive B cells,ADAM9,ITGB1
DC2|Naive B cells|APP|CD74,0.48364321203449046,0.6100664033579583,-0.1264231913234678,0.1264231913234678,DC2,Naive B cells,APP,CD74
DC2|Naive B cells|APP|LRP10,1.0,0.45233688866924754,0.5476631113307524,0.5476631113307524,DC2,Naive B cells,APP,LRP10
DC2|Naive B cells|APP|NCSTN,1.0,0.8002049852656088,0.1997950147343912,0.1997950147343912,DC2,Naive B cells,APP,NCSTN
DC2|Naive B cells|APP|NOTCH2,0.5098131248766051,1.0,-0.49018687512339487,0.49018687512339487,DC2,Naive B cells,APP,NOTCH2
DC2|Naive B cells|C1QA|CR1,1.0,1.0,0.0,0.0,DC2,Naive B cells,C1QA,CR1
DC2|Naive B cells|CALM1|KCNN4,0.6656348386525687,0.753663833513118,-0.08802899486054938,0.08802899486054938,DC2,Naive B cells,CALM1,KCNN4
DC2|Naive B cells|CD14|ITGA4,0.7208984241869872,0.5602155555255894,0.1606828686613978,0.1606828686613978,DC2,Naive B cells,CD14,ITGA4
DC2|Naive B cells|CD14|ITGB1,1.0,0.8268223304558326,0.17317766954416736,0.17317766954416736,DC2,Naive B cells,CD14,ITGB1
DC2|Naive B cells|CD14|ITGB2,0.9536712826387962,0.5246644009577609,0.4290068816810353,0.4290068816810353,DC2,Naive B cells,CD14,ITGB2
DC2|Naive B cells|CD200R1|CD200,0.8299818509999028,1.0,-0.17001814900009715,0.17001814900009715,DC2,Naive B cells,CD200R1,CD200
DC2|Naive B cells|CD22|PTPRC,0.8338106573102091,0.4584067642358346,0.3754038930743745,0.3754038930743745,DC2,Naive B cells,CD22,PTPRC
DC2|Naive B cells|CD55|CR1,0.392833878946274,0.609579762949673,-0.216745884003399,0.216745884003399,DC2,Naive B cells,CD55,CR1
DC2|Naive B cells|CD99|PILRB,0.6725514276800562,0.8356969158605112,-0.16314548818045504,0.16314548818045504,DC2,Naive B cells,CD99,PILRB
DC2|Naive B cells|COPA|CD74,0.046513904871399184,0.5209315032128061,-0.47441759834140695,0.47441759834140695,DC2,Naive B cells,COPA,CD74
DC2|Naive B cells|ENTPD1|ADORA2A,0.4408545805648883,0.5883433820937024,-0.1474888015288141,0.1474888015288141,DC2,Naive B cells,ENTPD1,ADORA2A
DC2|Naive B cells|F11R|ITGAL_ITGB2,1.0,1.0,0.0,0.0,DC2,Naive B cells,F11R,ITGAL_ITGB2
DC2|Naive B cells|F13A1|ITGA4,0.6118911951304246,1.0,-0.38810880486957544,0.38810880486957544,DC2,Naive B cells,F13A1,ITGA4
DC2|Naive B cells|F13A1|ITGB1,1.0,1.0,0.0,0.0,DC2,Naive B cells,F13A1,ITGB1
DC2|Naive B cells|GNAI2|S1PR1,0.5581224292413343,1.0,-0.44187757075866574,0.44187757075866574,DC2,Naive B cells,GNAI2,S1PR1
DC2|Naive B cells|GPI|AMFR,0.28131134160052884,0.588007471300017,-0.3066961296994881,0.3066961296994881,DC2,Naive B cells,GPI,AMFR
DC2|Naive B cells|GRN|TNFRSF1B,0.562349399779094,0.4244149705671483,0.13793442921194576,0.13793442921194576,DC2,Naive B cells,GRN,TNFRSF1B
DC2|Naive B cells|HBEGF|CD44,0.6215617150946003,0.3239224492053658,0.29763926588923456,0.29763926588923456,DC2,Naive B cells,HBEGF,CD44
DC2|Naive B cells|HBEGF|CD82,0.8611535780863783,0.8122044351006474,0.04894914298573083,0.04894914298573083,DC2,Naive B cells,HBEGF,CD82
DC2|Naive B cells|HLA-A|APLP2,0.2717429722120694,0.376422644148934,-0.10467967193686462,0.10467967193686462,DC2,Naive B cells,HLA-A,APLP2
DC2|Naive B cells|HLA-A|LILRB1,0.19496493061679976,0.8199856694888497,-0.6250207388720499,0.6250207388720499,DC2,Naive B cells,HLA-A,LILRB1
DC2|Naive B cells|HLA-B|LILRB1,0.1785560398896483,0.7733673972094245,-0.5948113573197762,0.5948113573197762,DC2,Naive B cells,HLA-B,LILRB1
DC2|Naive B cells|HLA-C|LILRB1,0.1931156924969566,0.8220994356446056,-0.628983743147649,0.628983743147649,DC2,Naive B cells,HLA-C,LILRB1
DC2|Naive B cells|HLA-E|KLRK1,0.6852635299190396,0.5936650730149488,0.09159845690409085,0.09159845690409085,DC2,Naive B cells,HLA-E,KLRK1
DC2|Naive B cells|HLA-F|LILRB1,0.6448128486820522,0.6064227221419676,0.03839012654008467,0.03839012654008467,DC2,Naive B cells,HLA-F,LILRB1
DC2|Naive B cells|HLA-G|LILRB1,0.9987724444940825,0.5314433331111622,0.4673291113829203,0.4673291113829203,DC2,Naive B cells,HLA-G,LILRB1
DC2|Naive B cells|HMGB1|CXCR4,0.0029158484091804807,0.0012070646067191611,0.0017087838024613196,0.0017087838024613196,DC2,Naive B cells,HMGB1,CXCR4
DC2|Naive B cells|ICAM1|IL2RG,0.14423334171206578,0.3534039445193802,-0.2091706028073144,0.2091706028073144,DC2,Naive B cells,ICAM1,IL2RG
DC2|Naive B cells|ICAM1|ITGAL_ITGB2,0.4949081128513873,0.6235509086041922,-0.12864279575280485,0.12864279575280485,DC2,Naive B cells,ICAM1,ITGAL_ITGB2
DC2|Naive B cells|ICAM2|ITGAL_ITGB2,1.0,1.0,0.0,0.0,DC2,Naive B cells,ICAM2,ITGAL_ITGB2
DC2|Naive B cells|ICAM3|ITGAL,1.0,0.995413708149723,0.0045862918502770356,0.0045862918502770356,DC2,Naive B cells,ICAM3,ITGAL
DC2|Naive B cells|IL18|IL18BP,1.0,1.0,0.0,0.0,DC2,Naive B cells,IL18,IL18BP
DC2|Naive B cells|LAMB3|CD44,0.39062834609779606,0.6319852345828942,-0.24135688848509818,0.24135688848509818,DC2,Naive B cells,LAMB3,CD44
DC2|Naive B cells|LGALS1|CD69,0.06916700469009605,0.0014089025613111495,0.0677581021287849,0.0677581021287849,DC2,Naive B cells,LGALS1,CD69
DC2|Naive B cells|LGALS1|ITGB1,0.5139370758832449,0.6194778064831065,-0.10554073059986158,0.10554073059986158,DC2,Naive B cells,LGALS1,ITGB1
DC2|Naive B cells|LGALS1|PTPRC,0.0014172290377733366,0.00044373630697251514,0.0009734927308008215,0.0009734927308008215,DC2,Naive B cells,LGALS1,PTPRC
DC2|Naive B cells|LGALS9|CD44,0.03306900883923747,0.2063338138396642,-0.17326480500042674,0.17326480500042674,DC2,Naive B cells,LGALS9,CD44
DC2|Naive B cells|LGALS9|CD47,0.018284252175003974,0.3250665915273073,-0.30678233935230337,0.30678233935230337,DC2,Naive B cells,LGALS9,CD47
DC2|Naive B cells|LGALS9|PTPRC,0.0064144348438257125,0.06456210146177832,-0.058147666617952606,0.058147666617952606,DC2,Naive B cells,LGALS9,PTPRC
DC2|Naive B cells|LGALS9|PTPRK,0.6690686828250035,0.7050703348415146,-0.036001652016511065,0.036001652016511065,DC2,Naive B cells,LGALS9,PTPRK
DC2|Naive B cells|LIN7C|ABCA1,0.759158891259428,1.0,-0.24084110874057196,0.24084110874057196,DC2,Naive B cells,LIN7C,ABCA1
DC2|Naive B cells|LMAN1|MCFD2,0.07547265469986329,0.003048859824488247,0.07242379487537505,0.07242379487537505,DC2,Naive B cells,LMAN1,MCFD2
DC2|Naive B cells|LRPAP1|SORL1,1.0,0.5707820768963241,0.4292179231036759,0.4292179231036759,DC2,Naive B cells,LRPAP1,SORL1
DC2|Naive B cells|LTB|CD40,0.8168951846323134,1.0,-0.18310481536768664,0.18310481536768664,DC2,Naive B cells,LTB,CD40
DC2|Naive B cells|LY86|CD180,0.6486414440256817,0.6241272592837219,0.024514184741959766,0.024514184741959766,DC2,Naive B cells,LY86,CD180
DC2|Naive B cells|MAML2|NOTCH1,0.07365515653691912,0.9737993412237194,-0.9001441846868002,0.9001441846868002,DC2,Naive B cells,MAML2,NOTCH1
DC2|Naive B cells|MAML2|NOTCH2,1.0,0.8102423052046251,0.18975769479537485,0.18975769479537485,DC2,Naive B cells,MAML2,NOTCH2
DC2|Naive B cells|MFNG|NOTCH1,1.0,0.9709914431857096,0.029008556814290376,0.029008556814290376,DC2,Naive B cells,MFNG,NOTCH1
DC2|Naive B cells|MFNG|NOTCH2,1.0,0.8233498806319824,0.17665011936801756,0.17665011936801756,DC2,Naive B cells,MFNG,NOTCH2
DC2|Naive B cells|MIF|CD44_CD74,0.025171377522592145,0.0415746675589172,-0.016403290036325055,0.016403290036325055,DC2,Naive B cells,MIF,CD44_CD74
DC2|Naive B cells|MIF|CD74_CXCR4,0.001679113328186228,0.002157046103971338,-0.0004779327757851101,0.0004779327757851101,DC2,Naive B cells,MIF,CD74_CXCR4
DC2|Naive B cells|MIF|TNFRSF14,0.24159420735820186,0.74737002003563,-0.5057758126774281,0.5057758126774281,DC2,Naive B cells,MIF,TNFRSF14
DC2|Naive B cells|MRC1|PTPRC,0.4140001759289884,0.7350353834992609,-0.3210352075702725,0.3210352075702725,DC2,Naive B cells,MRC1,PTPRC
DC2|Naive B cells|NAMPT|ADORA2A,0.7310338669494499,0.6338976052763189,0.09713626167313105,0.09713626167313105,DC2,Naive B cells,NAMPT,ADORA2A
DC2|Naive B cells|PKM|CD44,0.023420708128016957,0.04808886928436086,-0.024668161156343904,0.024668161156343904,DC2,Naive B cells,PKM,CD44
DC2|Naive B cells|PSEN1|CD44,0.2547992851836024,0.7533539406599853,-0.4985546554763829,0.4985546554763829,DC2,Naive B cells,PSEN1,CD44
DC2|Naive B cells|PSEN1|NCSTN,0.7255191743037416,1.0,-0.2744808256962584,0.2744808256962584,DC2,Naive B cells,PSEN1,NCSTN
DC2|Naive B cells|PSEN1|NOTCH1,1.0,1.0,0.0,0.0,DC2,Naive B cells,PSEN1,NOTCH1
DC2|Naive B cells|PSEN1|NOTCH2,0.7014574624028448,0.7531191075858485,-0.05166164518300376,0.05166164518300376,DC2,Naive B cells,PSEN1,NOTCH2
DC2|Naive B cells|PTGS2|ALOX5,0.9849542387067667,0.6039212774009051,0.3810329613058616,0.3810329613058616,DC2,Naive B cells,PTGS2,ALOX5
DC2|Naive B cells|S100A8|CD69,0.5004883969604059,0.11995442374852577,0.38053397321188015,0.38053397321188015,DC2,Naive B cells,S100A8,CD69
DC2|Naive B cells|S100A8|ITGB2,0.47476933500983254,0.6764292966702321,-0.20165996166039957,0.20165996166039957,DC2,Naive B cells,S100A8,ITGB2
DC2|Naive B cells|S100A9|ITGB2,0.7496528776477207,0.5785781287285617,0.17107474891915897,0.17107474891915897,DC2,Naive B cells,S100A9,ITGB2
DC2|Naive B cells|SELPLG|ITGB2,0.3994312466630512,0.9654721530700612,-0.56604090640701,0.56604090640701,DC2,Naive B cells,SELPLG,ITGB2
DC2|Naive B cells|SELPLG|SELL,0.17707246203910754,0.13334061368260425,0.04373184835650329,0.04373184835650329,DC2,Naive B cells,SELPLG,SELL
DC2|Naive B cells|SEMA4D|CD72,0.5920241704939204,1.0,-0.4079758295060796,0.4079758295060796,DC2,Naive B cells,SEMA4D,CD72
DC2|Naive B cells|SIRPA|CD47,0.29665622886323895,0.3718617790698433,-0.07520555020660435,0.07520555020660435,DC2,Naive B cells,SIRPA,CD47
DC2|Naive B cells|SIRPB2|CD47,0.6878913685337162,0.6091743652433177,0.07871700329039855,0.07871700329039855,DC2,Naive B cells,SIRPB2,CD47
DC2|Naive B cells|ST6GAL1|CD22,0.5719240518537343,0.3659613612044517,0.20596269064928258,0.20596269064928258,DC2,Naive B cells,ST6GAL1,CD22
DC2|Naive B cells|TGFB1|CXCR4,0.5086283947306982,0.47948418902223855,0.02914420570845966,0.02914420570845966,DC2,Naive B cells,TGFB1,CXCR4
DC2|Naive B cells|TGFB1|ITGB1,0.5264882929876292,0.09286776866333492,0.4336205243242943,0.4336205243242943,DC2,Naive B cells,TGFB1,ITGB1
DC2|Naive B cells|TGFB1|LPP,0.7023884498126653,0.11692382654865281,0.5854646232640125,0.5854646232640125,DC2,Naive B cells,TGFB1,LPP
DC2|Naive B cells|TGM2|ITGA4,0.6829430990288148,1.0,-0.3170569009711852,0.3170569009711852,DC2,Naive B cells,TGM2,ITGA4
DC2|Naive B cells|TGM2|ITGB1,1.0,0.7265223005857674,0.2734776994142326,0.2734776994142326,DC2,Naive B cells,TGM2,ITGB1
DC2|Naive B cells|TIMP2|CD44,0.605740631911827,0.3829738747231141,0.22276675718871292,0.22276675718871292,DC2,Naive B cells,TIMP2,CD44
DC2|Naive B cells|TIMP2|ITGB1,1.0,0.9349049084826218,0.06509509151737825,0.06509509151737825,DC2,Naive B cells,TIMP2,ITGB1
DC2|Naive B cells|TNFSF10|CCR6,1.0,0.9183998960881798,0.08160010391182015,0.08160010391182015,DC2,Naive B cells,TNFSF10,CCR6
DC2|Naive B cells|TNFSF10|TNFRSF10B,0.6735762453461108,0.25914127147804683,0.414434973868064,0.414434973868064,DC2,Naive B cells,TNFSF10,TNFRSF10B
DC2|Naive B cells|TNFSF13B|CD40,0.4013901497975389,0.6841255818544176,-0.28273543205687873,0.28273543205687873,DC2,Naive B cells,TNFSF13B,CD40
DC2|Naive B cells|TNFSF13B|HLA-DPB1,0.012846344592028495,0.021194047637177783,-0.008347703045149289,0.008347703045149289,DC2,Naive B cells,TNFSF13B,HLA-DPB1
DC2|Naive B cells|TNFSF13B|TFRC,0.7546802275123055,1.0,-0.24531977248769454,0.24531977248769454,DC2,Naive B cells,TNFSF13B,TFRC
DC2|Naive B cells|TNFSF13B|TNFRSF13B,0.9548792144463536,0.5048884790258269,0.4499907354205267,0.4499907354205267,DC2,Naive B cells,TNFSF13B,TNFRSF13B
DC2|Naive B cells|TNFSF13|TNFRSF13B,0.6382262455525347,0.47757736653532834,0.16064887901720637,0.16064887901720637,DC2,Naive B cells,TNFSF13,TNFRSF13B
DC2|Naive B cells|TNFSF13|TNFRSF14,0.8163305506921461,1.0,-0.1836694493078539,0.1836694493078539,DC2,Naive B cells,TNFSF13,TNFRSF14
DC2|Naive B cells|TNFSF9|FCRL1,0.7671859660658009,0.7742002506279599,-0.007014284562159023,0.007014284562159023,DC2,Naive B cells,TNFSF9,FCRL1
DC2|Naive B cells|TNFSF9|HLA-DPA1,0.6436858712930226,0.20614446513177778,0.4375414061612448,0.4375414061612448,DC2,Naive B cells,TNFSF9,HLA-DPA1
DC2|Naive B cells|TNF|NOTCH1,0.4064038057731332,1.0,-0.5935961942268668,0.5935961942268668,DC2,Naive B cells,TNF,NOTCH1
DC2|Naive B cells|TNF|TNFRSF1B,0.6387994612708463,1.0,-0.3612005387291537,0.3612005387291537,DC2,Naive B cells,TNF,TNFRSF1B
DC2|Naive B cells|VCAN|CD44,0.47988793082770154,0.7249100670305108,-0.24502213620280922,0.24502213620280922,DC2,Naive B cells,VCAN,CD44
DC2|Naive B cells|VCAN|ITGA4,0.8415630812772001,1.0,-0.15843691872279986,0.15843691872279986,DC2,Naive B cells,VCAN,ITGA4
DC2|Naive B cells|VCAN|ITGB1,0.86488805502199,1.0,-0.13511194497801005,0.13511194497801005,DC2,Naive B cells,VCAN,ITGB1
DC2|Naive B cells|VCAN|SELL,0.47032620750032955,0.6854206974335199,-0.2150944899331903,0.2150944899331903,DC2,Naive B cells,VCAN,SELL
DC2|Naive B cells|VEGFA|CD44,0.5872928853073172,0.40738597684003874,0.17990690846727841,0.17990690846727841,DC2,Naive B cells,VEGFA,CD44
DC2|Naive B cells|VEGFA|ITGB1,1.0,0.8679839446617172,0.13201605533828276,0.13201605533828276,DC2,Naive B cells,VEGFA,ITGB1
DC2|Naive B cells|VIM|CD44,0.005018453018136797,0.00370778358580596,0.001310669432330837,0.001310669432330837,DC2,Naive B cells,VIM,CD44
DC2|Naive B cells|YBX1|NOTCH1,0.8606419943685184,0.74224843473975,0.11839355962876841,0.11839355962876841,DC2,Naive B cells,YBX1,NOTCH1
DC2|Non-classical monocytes|ACTR2|ADRB2,1.0,0.5041021906508414,0.4958978093491586,0.4958978093491586,DC2,Non-classical monocytes,ACTR2,ADRB2
DC2|Non-classical monocytes|ACTR2|LDLR,0.4915295634572662,0.5197639463151328,-0.028234382857866558,0.028234382857866558,DC2,Non-classical monocytes,ACTR2,LDLR
DC2|Non-classical monocytes|ADAM10|CD44,0.25036475937880337,0.5967094778600813,-0.34634471848127796,0.34634471848127796,DC2,Non-classical monocytes,ADAM10,CD44
DC2|Non-classical monocytes|ADAM10|IL6R,0.8014639485825228,1.0,-0.1985360514174772,0.1985360514174772,DC2,Non-classical monocytes,ADAM10,IL6R
DC2|Non-classical monocytes|ADAM10|NOTCH1,1.0,0.2586994702198249,0.7413005297801751,0.7413005297801751,DC2,Non-classical monocytes,ADAM10,NOTCH1
DC2|Non-classical monocytes|ADAM10|NOTCH2,0.7936059089539182,0.7581718358319417,0.03543407312197655,0.03543407312197655,DC2,Non-classical monocytes,ADAM10,NOTCH2
DC2|Non-classical monocytes|ADAM10|TSPAN14,0.6661684881120027,0.5065349542718653,0.15963353384013734,0.15963353384013734,DC2,Non-classical monocytes,ADAM10,TSPAN14
DC2|Non-classical monocytes|ADAM15|ITGAV,0.7376522203645922,0.9163765969807242,-0.17872437661613194,0.17872437661613194,DC2,Non-classical monocytes,ADAM15,ITGAV
DC2|Non-classical monocytes|ADAM15|ITGB1,0.8715508303236847,0.6602211759143299,0.2113296544093548,0.2113296544093548,DC2,Non-classical monocytes,ADAM15,ITGB1
DC2|Non-classical monocytes|ADAM17|IL6R,0.7241505142595429,1.0,-0.2758494857404571,0.2758494857404571,DC2,Non-classical monocytes,ADAM17,IL6R
DC2|Non-classical monocytes|ADAM17|ITGB1,0.9532351511891279,0.6763422580097846,0.2768928931793433,0.2768928931793433,DC2,Non-classical monocytes,ADAM17,ITGB1
DC2|Non-classical monocytes|ADAM17|NOTCH1,1.0,0.49397525864410985,0.5060247413558902,0.5060247413558902,DC2,Non-classical monocytes,ADAM17,NOTCH1
DC2|Non-classical monocytes|ADAM17|RHBDF2,0.8303806255132149,0.8666928719774565,-0.03631224646424158,0.03631224646424158,DC2,Non-classical monocytes,ADAM17,RHBDF2
DC2|Non-classical monocytes|ADAM28|ITGA4,0.5951049897007077,0.6082022922702417,-0.013097302569534008,0.013097302569534008,DC2,Non-classical monocytes,ADAM28,ITGA4
DC2|Non-classical monocytes|ADAM9|ITGAV,1.0,1.0,0.0,0.0,DC2,Non-classical monocytes,ADAM9,ITGAV
DC2|Non-classical monocytes|ADAM9|ITGB1,0.47521191678659147,0.9905844367391943,-0.5153725199526028,0.5153725199526028,DC2,Non-classical monocytes,ADAM9,ITGB1
DC2|Non-classical monocytes|ADM|ADRB2,0.23916515422684437,0.2739145982755863,-0.03474944404874192,0.03474944404874192,DC2,Non-classical monocytes,ADM,ADRB2
DC2|Non-classical monocytes|ANXA1|DYSF,0.8008368350004642,0.6707092435000885,0.13012759150037567,0.13012759150037567,DC2,Non-classical monocytes,ANXA1,DYSF
DC2|Non-classical monocytes|ANXA1|FPR1,0.012090613007612327,0.055535202649351856,-0.04344458964173953,0.04344458964173953,DC2,Non-classical monocytes,ANXA1,FPR1
DC2|Non-classical monocytes|ANXA2|TLR2,0.03820271034733834,0.09646628014377875,-0.058263569796440415,0.058263569796440415,DC2,Non-classical monocytes,ANXA2,TLR2
DC2|Non-classical monocytes|APP|AGER,0.6028098381645088,0.35173777691982966,0.2510720612446792,0.2510720612446792,DC2,Non-classical monocytes,APP,AGER
DC2|Non-classical monocytes|APP|CD74,0.6064496357633412,0.4855460592944364,0.12090357646890482,0.12090357646890482,DC2,Non-classical monocytes,APP,CD74
DC2|Non-classical monocytes|APP|FPR2,1.0,0.6786074042656929,0.3213925957343071,0.3213925957343071,DC2,Non-classical monocytes,APP,FPR2
DC2|Non-classical monocytes|APP|LRP1,0.5907722380054167,0.559296303312083,0.03147593469333365,0.03147593469333365,DC2,Non-classical monocytes,APP,LRP1
DC2|Non-classical monocytes|APP|LRP10,0.7154440768586713,0.18019862281099547,0.5352454540476759,0.5352454540476759,DC2,Non-classical monocytes,APP,LRP10
DC2|Non-classical monocytes|APP|NCSTN,0.5115161376567683,1.0,-0.4884838623432317,0.4884838623432317,DC2,Non-classical monocytes,APP,NCSTN
DC2|Non-classical monocytes|APP|NOTCH2,0.47437612489356307,0.6539131248434515,-0.17953699994988848,0.17953699994988848,DC2,Non-classical monocytes,APP,NOTCH2
