interaction,importance
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|HMGB1|CXCR4,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|ICAM3|ITGAL,0.0
Regulatory T cells|Naive B cells|ADAM10|NOTCH2,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|GZMA|F2R,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|FAM3C|PDCD1,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|MIF|CD44_CD74,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LGALS3|LAG3,0.0
Tem/Trm cytotoxic T cells|Naive B cells|PKM|CD44,0.0
Regulatory T cells|Regulatory T cells|SELPLG|SELL,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-DRA|LAG3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|LCK|CD8A_CD8B,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|VIM|CD44,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-A|APLP2,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|ARF6|SMAP1,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CD58|CD2,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|ADAM17|RHBDF2,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|MIF|CD74_CXCR4,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|HLA-E|CD8A,0.0
Naive B cells|Regulatory T cells|HLA-B|CD3D,0.0
Regulatory T cells|Regulatory T cells|GNAI2|CXCR3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|TNFSF9|HLA-DPA1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|ADAM10|TSPAN14,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|LRPAP1|SORL1,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-DRA|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|GZMA|F2R,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|LRPAP1|LDLR,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DMA|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-B|CD8A,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LTB|TNFRSF1A,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|ACTR2|ADRB2,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|CCL5|CXCR3,0.0
Regulatory T cells|Regulatory T cells|BTLA|TNFRSF14,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CCL5|CXCR3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|FAM3C|CLEC2D,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|GRN|TNFRSF1B,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|MFNG|NOTCH2,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|FASLG|FAS,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-G|CD8A,0.0
Regulatory T cells|Regulatory T cells|ADAM17|NOTCH1,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|TGFB1|ITGB1,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ARF6|SMAP1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|GNAI2|F2R,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|GNAS|ADCY7,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|FAM3C|PDCD1,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-DRB1|LAG3,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|PSEN1|CD44,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LGALS9|CD47,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|CCL4L1|CCR5,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-E|CD8B,0.0
Naive B cells|Tem/Trm cytotoxic T cells|HLA-A|CD8B,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|LAMA5|CD44,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DRA|LAG3,0.0
Regulatory T cells|Naive B cells|SEMA4D|CD72,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|ICAM1|ITGAL_ITGB2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HMGB1|CXCR4,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DPA1|LAG3,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CCL5|SDC4,0.0
Naive B cells|Naive B cells|HMGB1|CXCR4,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LTA|TNFRSF14,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|LGALS9|SLC1A5,0.0
Regulatory T cells|Regulatory T cells|HLA-F|CD8A,0.0
Naive B cells|Naive B cells|MIF|CD44_CD74,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|CD99|CD81,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQA1|CD4,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|GRN|TNFRSF1B,0.0
Regulatory T cells|Regulatory T cells|HLA-A|CD8A,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|ICAM2|ITGAL_ITGB2,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-DQB1|LAG3,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|ICAM1|IL2RG,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|CXCR3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-DRB5|LAG3,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LGALS1|CD69,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-C|CD8A,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HMGB1|CXCR4,0.0
Regulatory T cells|Naive B cells|SELPLG|SELL,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-G|CD8B,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|CALM1|FAS,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|CCL3|CCR5,0.0
Regulatory T cells|Regulatory T cells|HLA-B|CD8A,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|VCAM1|ITGA4_ITGB7,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|PKM|CD44,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|MFNG|NOTCH1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|ADAM10|NOTCH1,0.0
Regulatory T cells|Naive B cells|LTB|CD40,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CCL5|CXCR3,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|CD40LG|TRAF3,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|TXLNA|STX4,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|LGALS9|CD44,0.0
Regulatory T cells|Regulatory T cells|ADAM10|CD44,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|CD40LG|ITGAM_ITGB2,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|GNAI2|CXCR3,0.0
Regulatory T cells|Regulatory T cells|TNF|TRAF2,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|LGALS1|CD69,0.0
Regulatory T cells|Regulatory T cells|BTLA|CD247,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CXCL13|CXCR3,0.0
Naive B cells|Naive B cells|ADAM28|ITGA4,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|PKM|CD44,0.0
Regulatory T cells|Regulatory T cells|GZMA|F2R,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|ICAM1|IL2RA,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|NOTCH2,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|MFNG|NOTCH1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LAMA5|CD44,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|SPON2|ITGA4,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|SIRPG|CD47,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|LGALS1|PTPRC,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRA|LAG3,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|ICAM3|ITGAL,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|SPON2|ITGB1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LGALS1|ITGB1,0.0
Naive B cells|Regulatory T cells|HLA-DRA|CD4,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-B|CD8B,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|NUCB2|ERAP1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-F|LILRB1,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CD47|SIRPG,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|MICB|HCST_KLRK1,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|GNAI2|CXCR3,0.0
Regulatory T cells|Regulatory T cells|MFNG|NOTCH2,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|ACTR2|LDLR,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|NAMPT|ITGA5_ITGB1,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|LGALS9|HAVCR2,0.0
Regulatory T cells|Regulatory T cells|TNF|NOTCH1,0.0
Naive B cells|Tem/Trm cytotoxic T cells|HLA-C|CD8A,0.0
Naive B cells|Regulatory T cells|HLA-DMB|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|LGALS9|CD44,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|CD58|CD2,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LGALS9|SLC1A5,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|SELPLG|ITGB2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|TGFB1|CXCR4,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|LGALS1|PTPRC,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|CCL5|CXCR3,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|LGALS1|CD69,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|LRPAP1|SORL1,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|ADAM17|NOTCH1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|S100A4|CCR5,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-A|CD8A,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|LGALS9|PTPRC,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-DQA1|LAG3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|TNF|FAS,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-B|LILRB1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|NAMPT|ADORA2A,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|CCL5|CXCR3,0.0
Regulatory T cells|Regulatory T cells|ICAM1|SPN,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|ADAM17|RHBDF2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|SELPLG|ITGAM,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|TNF|TNFRSF1B,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|TGFB1|CXCR4,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DRA|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|TIMP1|CD63,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|PSEN1|NOTCH2,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-C|CD8A,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|TNF|ICOS,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|CALM1|PTPRA,0.0
Naive B cells|Naive B cells|PKM|CD44,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ARPC5|LDLR,0.0
Regulatory T cells|Regulatory T cells|HLA-B|CD3D,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|NAMPT|ADORA2A,0.0
Regulatory T cells|Regulatory T cells|NUCB2|ERAP1,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|NUCB2|ERAP1,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|SPON2|ITGA4,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-DQA2|CD4,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|HLA-DQA1|LAG3,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|GNAS|ADCY7,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|PSEN1|NOTCH1,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|CD47|SIRPG,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|IL16|CD4,0.0
Naive B cells|Regulatory T cells|HLA-DMA|CD4,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|GZMA|F2R,0.0
Regulatory T cells|Regulatory T cells|GSTP1|TRAF2,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|LGALS1|PTPRC,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HMGB1|CXCR4,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-DPB1|CD4,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-E|CD8A,0.0
Regulatory T cells|Regulatory T cells|HLA-DMA|CD4,0.0
Regulatory T cells|Regulatory T cells|GNAI2|CCR5,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|LGALS9|HAVCR2,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|MAML2|NOTCH2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|PSEN1|NOTCH2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRB5|CD4,0.0
Regulatory T cells|Regulatory T cells|TNFSF10|TNFRSF10A,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|GNAI2|ADCY7,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|ITGB2|CD226,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|CD58|CD2,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CCL3|CCR5,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|GNAI2|CXCR3,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|CALM1|FAS,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|COPA|CD74,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|MAML2|NOTCH1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|TNF|TNFRSF1A,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|TNF|TNFRSF1A,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|CD99|PILRB,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|ADAM17|ITGB1,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM17|RHBDF2,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LGALS9|CD44,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|B2M|KLRC2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|CALM1|PTPRA,0.0
Regulatory T cells|Regulatory T cells|ADAM10|TSPAN14,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|MIF|CD74_CXCR4,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|CD48|CD2,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|TSPAN14,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|HLA-G|CD8A,0.0
Naive B cells|Regulatory T cells|HLA-DQA2|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|LGALS9|PTPRC,0.0
Regulatory T cells|Regulatory T cells|HLA-DRB5|CD4,0.0
Regulatory T cells|Regulatory T cells|HLA-DQA2|CD4,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LTA|TNFRSF1A,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQB1|CD4,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|SELPLG|SELL,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|TGFB1|TGFBR3,0.0
Regulatory T cells|Regulatory T cells|S100A4|CCR5,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|PSEN1|CD44,0.0
Regulatory T cells|Naive B cells|GPI|AMFR,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-E|CD8B,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|ACTR2|LDLR,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-E|CD8B,0.0
Regulatory T cells|Regulatory T cells|IL16|KCNA3,0.0
Naive B cells|Regulatory T cells|IL24|NOTCH2,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CALM1|FAS,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|GNAS|ADCY7,0.0
Regulatory T cells|Regulatory T cells|MAML2|NOTCH1,0.0
Regulatory T cells|Naive B cells|SIRPG|CD47,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|GNAS|ADCY7,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|YBX1|NOTCH1,0.0
Regulatory T cells|Naive B cells|MIF|CD44_CD74,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|ADAM10|IL6R,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-F|CD8A,0.0
Naive B cells|Naive B cells|MIF|TNFRSF14,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|TGFB1|LPP,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LGALS3BP|ITGB1,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-DMB|CD4,0.0
Regulatory T cells|Regulatory T cells|LGALS9|SLC1A5,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|GNAI2|ADCY7,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|ADAM10|NOTCH1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|MIF|CD74_CXCR4,0.0
Regulatory T cells|Regulatory T cells|TNF|TNFRSF1B,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|HLA-DRA|LAG3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|TGFB1|TGFBR3,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|SPTAN1|PTPRA,0.0
Regulatory T cells|Regulatory T cells|CD59|CD2,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LCK|CD8A_CD8B,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|PTDSS1|JMJD6,0.0
Tem/Trm cytotoxic T cells|Naive B cells|ICAM3|ITGAL,0.0
Regulatory T cells|Naive B cells|PSEN1|CD44,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|S100A4|CCR5,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-E|KLRK1,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CCL4|CCR8,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|LGALS9|PTPRC,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|CD47|SIRPG,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|ARPC5|LDLR,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|MAML2|NOTCH2,0.0
Regulatory T cells|Naive B cells|MFNG|NOTCH2,0.0
Regulatory T cells|Regulatory T cells|LTA|TNFRSF1B,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-DQB2|LAG3,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|CCL4L1|CCR5,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|CXCL13|CXCR3,0.0
Regulatory T cells|Regulatory T cells|TIMP1|CD63,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|GNAI2|S1PR1,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|IL16|CCR5,0.0
Regulatory T cells|Regulatory T cells|HLA-DRA|LAG3,0.0
Regulatory T cells|Regulatory T cells|HLA-C|CD8A,0.0
Regulatory T cells|Regulatory T cells|GPI|AMFR,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|IL16|CD4,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|LGALS3|LAG3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|GSTP1|TRAF2,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|TNF|TRAF2,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DPB1|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|LGALS1|ITGB1,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|NAMPT|ADORA2A,0.0
Regulatory T cells|Naive B cells|ADAM10|CD44,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|PTDSS1|JMJD6,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|LGALS9|HAVCR2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|GRN|TNFRSF1B,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|LGALS9|CD47,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|SELPLG|ITGB2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|ADCY7,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|ADAM10|NOTCH1,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|MIF|CD44_CD74,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|MFNG|NOTCH1,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|TNF|NOTCH1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LTA|TNFRSF1B,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-F|LILRB1,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAS|ADCY7,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|TIMP1|CD63,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|LGALS1|ITGB1,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|ADAM10|CD44,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRB5|LAG3,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|LGALS9|SLC1A5,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|TNFSF10|TNFRSF10A,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LCK|CD8A_CD8B,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HSPA8|ADRB2,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DPB1|LAG3,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|PSEN1|NOTCH1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DRB5|CD4,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DPA1|LAG3,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|ADAM17|ITGA5,0.0
Naive B cells|Tem/Trm cytotoxic T cells|HMGB1|CXCR4,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|CKLF|CCR4,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|ADAM17|ITGB1,0.0
Regulatory T cells|Naive B cells|COPA|CD74,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|BTLA|TNFRSF14,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|MAML2|NOTCH2,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|VIM|CD44,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|LGALS9|CD44,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|CD99|CD81,0.0
Tem/Trm cytotoxic T cells|Naive B cells|SIRPG|CD47,0.0
Regulatory T cells|Regulatory T cells|HLA-DPB1|LAG3,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|ICAM3|ITGAL,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|ADAM10|IL6R,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|HSPA8|LDLR,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|ITGB2|CD226,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|NUCB2|ERAP1,0.0
Regulatory T cells|Tem/Temra cytotoxic T cells|HLA-DRB5|LAG3,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|ARPC5|LDLR,0.0
Tem/Trm cytotoxic T cells|Regulatory T cells|TNF|FAS,0.0
Regulatory T cells|Regulatory T cells|TNFSF10|RIPK1,0.0
Tem/Trm cytotoxic T cells|Tem/Trm cytotoxic T cells|TNF|TNFRSF1B,0.0
Regulatory T cells|Regulatory T cells|CD40LG|TRAF3,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|HLA-E|KLRC2_KLRD1,0.0
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|NOTCH2,0.0
Tem/Temra cytotoxic T cells|Regulatory T cells|TNF|FAS,0.0
Tem/Temra cytotoxic T cells|Tem/Trm cytotoxic T cells|TGFB1|ITGB1,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-F|CD8A,0.0
Naive B cells|Regulatory T cells|HLA-DPB1|CD4,0.0
Tem/Temra cytotoxic T cells|Tem/Temra cytotoxic T cells|CD48|CD2,0.0
Regulatory T cells|Tem/Trm cytotoxic T cells|HLA-A|APLP2,0.0
